"idCaptura";"fkMaquinaRecurso";"registro";"dthCriacao"
2591;3;0.0;"2024-10-15 11:15:09"
2592;4;1.0;"2024-10-15 11:15:09"
2593;7;895.0;"2024-10-15 11:15:20"
2594;8;55.0;"2024-10-15 11:15:20"
2595;10;764025.0;"2024-10-15 11:15:20"
2596;9;180892.0;"2024-10-15 11:15:20"
2597;1;6.2;"2024-10-15 11:15:39"
2598;2;71.8;"2024-10-15 11:15:39"
2599;5;0.0;"2024-10-15 11:15:39"
2600;6;0.0;"2024-10-15 11:15:39"
2601;3;0.0;"2024-10-15 11:15:39"
2602;4;1.0;"2024-10-15 11:15:39"
2603;7;899.0;"2024-10-15 11:15:50"
2604;8;56.0;"2024-10-15 11:15:50"
2605;10;767462.0;"2024-10-15 11:15:50"
2606;9;181959.0;"2024-10-15 11:15:50"
2607;1;9.8;"2024-10-15 11:16:09"
2608;2;71.3;"2024-10-15 11:16:09"
2609;5;0.0;"2024-10-15 11:16:09"
2610;6;0.0;"2024-10-15 11:16:09"
2611;3;0.0;"2024-10-15 11:16:09"
2612;4;1.0;"2024-10-15 11:16:09"
2613;7;916.0;"2024-10-15 11:16:21"
2614;8;56.0;"2024-10-15 11:16:21"
2615;10;781336.0;"2024-10-15 11:16:21"
2616;9;184130.0;"2024-10-15 11:16:21"
2617;1;11.0;"2024-10-15 11:16:39"
2618;2;72.2;"2024-10-15 11:16:39"
2619;5;0.0;"2024-10-15 11:16:39"
2620;6;0.0;"2024-10-15 11:16:39"
2621;3;0.0;"2024-10-15 11:16:39"
2622;4;1.0;"2024-10-15 11:16:39"
2623;7;922.0;"2024-10-15 11:16:51"
2624;8;56.0;"2024-10-15 11:16:51"
2625;10;786901.0;"2024-10-15 11:16:51"
2626;9;185125.0;"2024-10-15 11:16:51"
2627;1;8.7;"2024-10-15 11:17:09"
2628;2;71.5;"2024-10-15 11:17:09"
2629;5;0.0;"2024-10-15 11:17:09"
2630;6;0.0;"2024-10-15 11:17:09"
2631;3;0.0;"2024-10-15 11:17:09"
2632;4;1.0;"2024-10-15 11:17:09"
2633;7;927.0;"2024-10-15 11:17:22"
2634;8;57.0;"2024-10-15 11:17:22"
2635;10;791243.0;"2024-10-15 11:17:22"
2636;9;185808.0;"2024-10-15 11:17:22"
2637;1;5.1;"2024-10-15 11:17:39"
2638;2;71.6;"2024-10-15 11:17:39"
2639;5;0.0;"2024-10-15 11:17:39"
2640;6;0.0;"2024-10-15 11:17:39"
2641;3;0.0;"2024-10-15 11:17:39"
2642;4;1.0;"2024-10-15 11:17:39"
2643;7;931.0;"2024-10-15 11:17:52"
2644;8;57.0;"2024-10-15 11:17:52"
2645;10;794395.0;"2024-10-15 11:17:52"
2646;9;186315.0;"2024-10-15 11:17:52"
2647;1;7.0;"2024-10-15 11:18:09"
2648;2;71.5;"2024-10-15 11:18:09"
2649;5;0.0;"2024-10-15 11:18:09"
2650;6;0.0;"2024-10-15 11:18:09"
2651;3;0.0;"2024-10-15 11:18:09"
2652;4;1.0;"2024-10-15 11:18:09"
2653;7;935.0;"2024-10-15 11:18:23"
2654;8;57.0;"2024-10-15 11:18:23"
2655;10;797814.0;"2024-10-15 11:18:23"
2656;9;186885.0;"2024-10-15 11:18:23"
2657;1;8.3;"2024-10-15 11:18:39"
2658;2;72.3;"2024-10-15 11:18:40"
2659;5;0.0;"2024-10-15 11:18:40"
2660;6;0.0;"2024-10-15 11:18:40"
2661;3;0.0;"2024-10-15 11:18:40"
2662;4;1.0;"2024-10-15 11:18:40"
2663;7;941.0;"2024-10-15 11:18:54"
2664;8;57.0;"2024-10-15 11:18:54"
2665;10;802853.0;"2024-10-15 11:18:54"
2666;9;187673.0;"2024-10-15 11:18:54"
2667;1;8.1;"2024-10-15 11:19:10"
2668;2;70.7;"2024-10-15 11:19:10"
2669;5;0.0;"2024-10-15 11:19:10"
2670;6;0.0;"2024-10-15 11:19:10"
2671;3;0.0;"2024-10-15 11:19:10"
2672;4;1.0;"2024-10-15 11:19:10"
2673;7;944.0;"2024-10-15 11:19:24"
2674;8;57.0;"2024-10-15 11:19:24"
2675;10;805676.0;"2024-10-15 11:19:24"
2676;9;188251.0;"2024-10-15 11:19:24"
2677;1;13.3;"2024-10-15 11:19:40"
2678;2;70.9;"2024-10-15 11:19:40"
2679;5;0.0;"2024-10-15 11:19:40"
2680;6;0.0;"2024-10-15 11:19:40"
2681;3;0.0;"2024-10-15 11:19:40"
2682;4;1.0;"2024-10-15 11:19:40"
2683;7;949.0;"2024-10-15 11:19:54"
2684;8;58.0;"2024-10-15 11:19:55"
2685;10;809181.0;"2024-10-15 11:19:55"
2686;9;188883.0;"2024-10-15 11:19:55"
2687;1;4.5;"2024-10-15 11:20:10"
2688;2;70.9;"2024-10-15 11:20:10"
2689;5;0.0;"2024-10-15 11:20:10"
2690;6;0.0;"2024-10-15 11:20:10"
2691;3;0.0;"2024-10-15 11:20:10"
2692;4;1.0;"2024-10-15 11:20:10"
2693;7;957.0;"2024-10-15 11:20:25"
2694;8;58.0;"2024-10-15 11:20:25"
2695;10;815997.0;"2024-10-15 11:20:25"
2696;9;189986.0;"2024-10-15 11:20:25"
2697;1;5.8;"2024-10-15 11:20:40"
2698;2;70.8;"2024-10-15 11:20:40"
2699;5;0.0;"2024-10-15 11:20:40"
2700;6;0.0;"2024-10-15 11:20:40"
2701;3;0.0;"2024-10-15 11:20:40"
2702;4;1.0;"2024-10-15 11:20:40"
2703;7;960.0;"2024-10-15 11:20:56"
2704;8;58.0;"2024-10-15 11:20:56"
2705;10;818706.0;"2024-10-15 11:20:56"
2706;9;190574.0;"2024-10-15 11:20:56"
2707;1;8.9;"2024-10-15 11:21:10"
2708;2;71.3;"2024-10-15 11:21:10"
2709;5;0.0;"2024-10-15 11:21:10"
2710;6;0.0;"2024-10-15 11:21:10"
2711;3;0.0;"2024-10-15 11:21:10"
2712;4;1.0;"2024-10-15 11:21:10"
2713;7;968.0;"2024-10-15 11:21:26"
2714;8;60.0;"2024-10-15 11:21:26"
2715;10;826069.0;"2024-10-15 11:21:26"
2716;9;191766.0;"2024-10-15 11:21:26"
2717;1;7.5;"2024-10-15 11:21:40"
2718;2;71.1;"2024-10-15 11:21:40"
2719;5;0.0;"2024-10-15 11:21:40"
2720;6;0.0;"2024-10-15 11:21:40"
2721;3;0.0;"2024-10-15 11:21:40"
2722;4;1.0;"2024-10-15 11:21:40"
2723;7;971.0;"2024-10-15 11:21:57"
2724;8;62.0;"2024-10-15 11:21:57"
2725;10;828997.0;"2024-10-15 11:21:57"
2726;9;192359.0;"2024-10-15 11:21:57"
2727;1;9.9;"2024-10-15 11:22:10"
2728;2;71.0;"2024-10-15 11:22:10"
2729;5;0.0;"2024-10-15 11:22:10"
2730;6;0.0;"2024-10-15 11:22:10"
2731;3;0.0;"2024-10-15 11:22:10"
2732;4;1.0;"2024-10-15 11:22:10"
2733;7;976.0;"2024-10-15 11:22:27"
2734;8;62.0;"2024-10-15 11:22:27"
2735;10;833130.0;"2024-10-15 11:22:27"
2736;9;193048.0;"2024-10-15 11:22:27"
2737;1;12.0;"2024-10-15 11:22:40"
2738;2;73.6;"2024-10-15 11:22:40"
2739;5;0.0;"2024-10-15 11:22:40"
2740;6;0.0;"2024-10-15 11:22:40"
2741;3;0.0;"2024-10-15 11:22:40"
2742;4;1.0;"2024-10-15 11:22:40"
2743;7;1055.0;"2024-10-15 11:22:58"
2744;8;63.0;"2024-10-15 11:22:58"
2745;10;889779.0;"2024-10-15 11:22:58"
2746;9;204190.0;"2024-10-15 11:22:58"
2747;1;15.5;"2024-10-15 11:23:10"
2748;2;74.2;"2024-10-15 11:23:10"
2749;5;0.0;"2024-10-15 11:23:10"
2750;6;0.0;"2024-10-15 11:23:10"
2751;3;0.0;"2024-10-15 11:23:10"
2752;4;1.0;"2024-10-15 11:23:10"
2753;7;1059.0;"2024-10-15 11:23:28"
2754;8;63.0;"2024-10-15 11:23:28"
2755;10;893516.0;"2024-10-15 11:23:28"
2756;9;205315.0;"2024-10-15 11:23:28"
2757;1;6.1;"2024-10-15 11:23:41"
2758;2;74.1;"2024-10-15 11:23:41"
2759;5;0.0;"2024-10-15 11:23:41"
2760;6;0.0;"2024-10-15 11:23:41"
2761;3;0.0;"2024-10-15 11:23:41"
2762;4;1.0;"2024-10-15 11:23:41"
2763;7;1062.0;"2024-10-15 11:23:59"
2764;8;63.0;"2024-10-15 11:23:59"
2765;10;896375.0;"2024-10-15 11:23:59"
2766;9;206070.0;"2024-10-15 11:23:59"
2767;1;4.7;"2024-10-15 11:24:11"
2768;2;74.2;"2024-10-15 11:24:11"
2769;5;0.0;"2024-10-15 11:24:11"
2770;6;0.0;"2024-10-15 11:24:11"
2771;3;0.0;"2024-10-15 11:24:11"
2772;4;1.0;"2024-10-15 11:24:11"
2773;7;1064.0;"2024-10-15 11:24:29"
2774;8;64.0;"2024-10-15 11:24:29"
2775;10;897791.0;"2024-10-15 11:24:29"
2776;9;206502.0;"2024-10-15 11:24:29"
2777;1;4.3;"2024-10-15 11:24:41"
2778;2;73.9;"2024-10-15 11:24:41"
2779;5;0.0;"2024-10-15 11:24:41"
2780;6;0.0;"2024-10-15 11:24:41"
2781;3;0.0;"2024-10-15 11:24:41"
2782;4;1.0;"2024-10-15 11:24:41"
2783;7;1070.0;"2024-10-15 11:25:00"
2784;8;64.0;"2024-10-15 11:25:00"
2785;10;903402.0;"2024-10-15 11:25:00"
2786;9;207540.0;"2024-10-15 11:25:00"
2787;1;6.7;"2024-10-15 11:25:11"
2788;2;74.7;"2024-10-15 11:25:11"
2789;5;0.0;"2024-10-15 11:25:11"
2790;6;0.0;"2024-10-15 11:25:11"
2791;3;0.0;"2024-10-15 11:25:11"
2792;4;1.0;"2024-10-15 11:25:11"
2793;7;1074.0;"2024-10-15 11:25:30"
2794;8;64.0;"2024-10-15 11:25:30"
2795;10;906685.0;"2024-10-15 11:25:30"
2796;9;208312.0;"2024-10-15 11:25:30"
2797;1;6.7;"2024-10-15 11:25:41"
2798;2;74.3;"2024-10-15 11:25:41"
2799;5;0.0;"2024-10-15 11:25:41"
2800;6;0.0;"2024-10-15 11:25:41"
2801;3;0.0;"2024-10-15 11:25:41"
2802;4;1.0;"2024-10-15 11:25:41"
2803;7;1077.0;"2024-10-15 11:26:01"
2804;8;64.0;"2024-10-15 11:26:01"
2805;10;909258.0;"2024-10-15 11:26:01"
2806;9;208835.0;"2024-10-15 11:26:01"
2807;1;5.1;"2024-10-15 11:26:11"
2808;2;74.5;"2024-10-15 11:26:11"
2809;5;0.0;"2024-10-15 11:26:11"
2810;6;0.0;"2024-10-15 11:26:11"
2811;3;0.0;"2024-10-15 11:26:11"
2812;4;1.0;"2024-10-15 11:26:11"
2813;7;1087.0;"2024-10-15 11:26:31"
2814;8;64.0;"2024-10-15 11:26:31"
2815;10;917715.0;"2024-10-15 11:26:31"
2816;9;210402.0;"2024-10-15 11:26:31"
2817;1;8.6;"2024-10-15 11:26:41"
2818;2;74.4;"2024-10-15 11:26:41"
2819;5;0.0;"2024-10-15 11:26:41"
2820;6;0.0;"2024-10-15 11:26:41"
2821;3;0.0;"2024-10-15 11:26:41"
2822;4;1.0;"2024-10-15 11:26:41"
2823;7;1092.0;"2024-10-15 11:27:02"
2824;8;65.0;"2024-10-15 11:27:02"
2825;10;921580.0;"2024-10-15 11:27:02"
2826;9;211206.0;"2024-10-15 11:27:02"
2827;1;5.5;"2024-10-15 11:27:11"
2828;2;74.6;"2024-10-15 11:27:11"
2829;5;0.0;"2024-10-15 11:27:11"
2830;6;0.0;"2024-10-15 11:27:11"
2831;3;0.0;"2024-10-15 11:27:11"
2832;4;1.0;"2024-10-15 11:27:11"
2833;7;1094.0;"2024-10-15 11:27:32"
2834;8;65.0;"2024-10-15 11:27:32"
2835;10;923918.0;"2024-10-15 11:27:32"
2836;9;211696.0;"2024-10-15 11:27:32"
2837;1;4.7;"2024-10-15 11:27:41"
2838;2;74.5;"2024-10-15 11:27:41"
2839;5;0.0;"2024-10-15 11:27:41"
2840;6;0.0;"2024-10-15 11:27:41"
2841;3;0.0;"2024-10-15 11:27:41"
2842;4;1.0;"2024-10-15 11:27:41"
2843;7;1102.0;"2024-10-15 11:28:03"
2844;8;66.0;"2024-10-15 11:28:03"
2845;10;930522.0;"2024-10-15 11:28:03"
2846;9;212835.0;"2024-10-15 11:28:03"
2847;1;5.4;"2024-10-15 11:28:11"
2848;2;74.6;"2024-10-15 11:28:11"
2849;5;0.0;"2024-10-15 11:28:11"
2850;6;0.0;"2024-10-15 11:28:11"
2851;3;0.0;"2024-10-15 11:28:11"
2852;4;1.0;"2024-10-15 11:28:11"
2853;7;1105.0;"2024-10-15 11:28:33"
2854;8;66.0;"2024-10-15 11:28:33"
2855;10;933076.0;"2024-10-15 11:28:33"
2856;9;213345.0;"2024-10-15 11:28:33"
2857;1;4.7;"2024-10-15 11:28:41"
2858;2;74.6;"2024-10-15 11:28:42"
2859;5;0.0;"2024-10-15 11:28:42"
2860;6;0.0;"2024-10-15 11:28:42"
2861;3;0.0;"2024-10-15 11:28:42"
2862;4;1.0;"2024-10-15 11:28:42"
2863;7;1108.0;"2024-10-15 11:29:04"
2864;8;67.0;"2024-10-15 11:29:04"
2865;10;935816.0;"2024-10-15 11:29:04"
2866;9;213889.0;"2024-10-15 11:29:04"
2867;1;4.1;"2024-10-15 11:29:12"
2868;2;75.1;"2024-10-15 11:29:12"
2869;5;0.0;"2024-10-15 11:29:12"
2870;6;0.0;"2024-10-15 11:29:12"
2871;3;0.0;"2024-10-15 11:29:12"
2872;4;1.0;"2024-10-15 11:29:12"
2873;7;1112.0;"2024-10-15 11:29:34"
2874;8;67.0;"2024-10-15 11:29:34"
2875;10;939568.0;"2024-10-15 11:29:34"
2876;9;214601.0;"2024-10-15 11:29:34"
2877;1;4.5;"2024-10-15 11:29:42"
2878;2;74.7;"2024-10-15 11:29:42"
2879;5;0.0;"2024-10-15 11:29:42"
2880;6;0.0;"2024-10-15 11:29:42"
2881;3;0.0;"2024-10-15 11:29:42"
2882;4;1.0;"2024-10-15 11:29:42"
2883;7;1114.0;"2024-10-15 11:30:05"
2884;8;68.0;"2024-10-15 11:30:05"
2885;10;941616.0;"2024-10-15 11:30:05"
2886;9;214997.0;"2024-10-15 11:30:05"
2887;1;5.4;"2024-10-15 11:30:12"
2888;2;75.0;"2024-10-15 11:30:12"
2889;5;0.0;"2024-10-15 11:30:12"
2890;6;0.0;"2024-10-15 11:30:12"
2891;3;0.0;"2024-10-15 11:30:12"
2892;4;1.0;"2024-10-15 11:30:12"
2893;7;1117.0;"2024-10-15 11:30:35"
2894;8;68.0;"2024-10-15 11:30:35"
2895;10;944509.0;"2024-10-15 11:30:35"
2896;9;215593.0;"2024-10-15 11:30:35"
2897;1;5.0;"2024-10-15 11:30:42"
2898;2;74.1;"2024-10-15 11:30:42"
2899;5;0.0;"2024-10-15 11:30:42"
2900;6;0.0;"2024-10-15 11:30:42"
2901;3;0.0;"2024-10-15 11:30:42"
2902;4;1.0;"2024-10-15 11:30:42"
2903;7;1120.0;"2024-10-15 11:31:06"
2904;8;68.0;"2024-10-15 11:31:06"
2905;10;946947.0;"2024-10-15 11:31:06"
2906;9;216164.0;"2024-10-15 11:31:06"
2907;1;5.9;"2024-10-15 11:31:12"
2908;2;74.8;"2024-10-15 11:31:12"
2909;5;0.0;"2024-10-15 11:31:12"
2910;6;0.0;"2024-10-15 11:31:12"
2911;3;0.0;"2024-10-15 11:31:12"
2912;4;1.0;"2024-10-15 11:31:12"
2913;7;1127.0;"2024-10-15 11:31:36"
2914;8;69.0;"2024-10-15 11:31:36"
2915;10;952672.0;"2024-10-15 11:31:36"
2916;9;217332.0;"2024-10-15 11:31:36"
2917;1;7.9;"2024-10-15 11:31:42"
2918;2;75.2;"2024-10-15 11:31:42"
2919;5;0.0;"2024-10-15 11:31:42"
2920;6;0.0;"2024-10-15 11:31:42"
2921;3;0.0;"2024-10-15 11:31:42"
2922;4;1.0;"2024-10-15 11:31:42"
2923;7;1130.0;"2024-10-15 11:32:07"
2924;8;69.0;"2024-10-15 11:32:07"
2925;10;955282.0;"2024-10-15 11:32:07"
2926;9;217869.0;"2024-10-15 11:32:07"
2927;1;4.7;"2024-10-15 11:32:12"
2928;2;74.9;"2024-10-15 11:32:12"
2929;5;0.0;"2024-10-15 11:32:12"
2930;6;0.0;"2024-10-15 11:32:12"
2931;3;0.0;"2024-10-15 11:32:12"
2932;4;1.0;"2024-10-15 11:32:12"
2933;7;1131.0;"2024-10-15 11:32:37"
2934;8;69.0;"2024-10-15 11:32:37"
2935;10;956066.0;"2024-10-15 11:32:37"
2936;9;218096.0;"2024-10-15 11:32:37"
2937;1;6.8;"2024-10-15 11:32:42"
2938;2;75.1;"2024-10-15 11:32:42"
2939;5;0.0;"2024-10-15 11:32:42"
2940;6;0.0;"2024-10-15 11:32:42"
2941;3;0.0;"2024-10-15 11:32:42"
2942;4;1.0;"2024-10-15 11:32:42"
2943;7;1131.0;"2024-10-15 11:33:08"
2944;8;69.0;"2024-10-15 11:33:08"
2945;10;956393.0;"2024-10-15 11:33:08"
2946;9;218400.0;"2024-10-15 11:33:08"
2947;1;5.2;"2024-10-15 11:33:12"
2948;2;74.8;"2024-10-15 11:33:12"
2949;5;0.0;"2024-10-15 11:33:12"
2950;6;0.0;"2024-10-15 11:33:12"
2951;3;0.0;"2024-10-15 11:33:12"
2952;4;1.0;"2024-10-15 11:33:12"
2953;7;1131.0;"2024-10-15 11:33:38"
2954;8;70.0;"2024-10-15 11:33:38"
2955;10;956929.0;"2024-10-15 11:33:38"
2956;9;218742.0;"2024-10-15 11:33:38"
2957;1;14.1;"2024-10-15 11:33:42"
2958;2;76.0;"2024-10-15 11:33:42"
2959;5;0.0;"2024-10-15 11:33:43"
2960;6;0.0;"2024-10-15 11:33:43"
2961;3;0.0;"2024-10-15 11:33:43"
2962;4;1.0;"2024-10-15 11:33:43"
2963;7;1131.0;"2024-10-15 11:34:09"
2964;8;70.0;"2024-10-15 11:34:09"
2965;10;957486.0;"2024-10-15 11:34:09"
2966;9;219053.0;"2024-10-15 11:34:09"
2967;1;5.9;"2024-10-15 11:34:13"
2968;2;74.9;"2024-10-15 11:34:13"
2969;5;0.0;"2024-10-15 11:34:13"
2970;6;0.0;"2024-10-15 11:34:13"
2971;3;0.0;"2024-10-15 11:34:13"
2972;4;1.0;"2024-10-15 11:34:13"
2973;7;1131.0;"2024-10-15 11:34:39"
2974;8;71.0;"2024-10-15 11:34:39"
2975;10;958298.0;"2024-10-15 11:34:39"
2976;9;219531.0;"2024-10-15 11:34:39"
2977;1;14.5;"2024-10-15 11:34:43"
2978;2;75.0;"2024-10-15 11:34:43"
2979;5;0.0;"2024-10-15 11:34:43"
2980;6;0.0;"2024-10-15 11:34:43"
2981;3;0.0;"2024-10-15 11:34:43"
2982;4;1.0;"2024-10-15 11:34:43"
2983;7;1132.0;"2024-10-15 11:35:10"
2984;8;72.0;"2024-10-15 11:35:10"
2985;10;958742.0;"2024-10-15 11:35:10"
2986;9;219825.0;"2024-10-15 11:35:10"
2987;1;4.7;"2024-10-15 11:35:13"
2988;2;74.8;"2024-10-15 11:35:13"
2989;5;0.0;"2024-10-15 11:35:13"
2990;6;0.0;"2024-10-15 11:35:13"
2991;3;0.0;"2024-10-15 11:35:13"
2992;4;1.0;"2024-10-15 11:35:13"
2993;7;1132.0;"2024-10-15 11:35:40"
2994;8;73.0;"2024-10-15 11:35:40"
2995;10;959287.0;"2024-10-15 11:35:40"
2996;9;220163.0;"2024-10-15 11:35:40"
2997;1;5.4;"2024-10-15 11:35:43"
2998;2;74.5;"2024-10-15 11:35:43"
2999;5;0.0;"2024-10-15 11:35:43"
3000;6;0.0;"2024-10-15 11:35:43"
3001;3;0.0;"2024-10-15 11:35:43"
3002;4;1.0;"2024-10-15 11:35:43"
3003;7;1132.0;"2024-10-15 11:36:11"
3004;8;73.0;"2024-10-15 11:36:11"
3005;10;959543.0;"2024-10-15 11:36:11"
3006;9;220365.0;"2024-10-15 11:36:11"
3007;1;5.2;"2024-10-15 11:36:13"
3008;2;74.7;"2024-10-15 11:36:13"
3009;5;0.0;"2024-10-15 11:36:13"
3010;6;0.0;"2024-10-15 11:36:13"
3011;3;0.0;"2024-10-15 11:36:13"
3012;4;1.0;"2024-10-15 11:36:13"
3013;7;1132.0;"2024-10-15 11:36:41"
3014;8;73.0;"2024-10-15 11:36:41"
3015;10;959716.0;"2024-10-15 11:36:41"
3016;9;220522.0;"2024-10-15 11:36:41"
3017;1;2.8;"2024-10-15 11:36:43"
3018;2;74.6;"2024-10-15 11:36:43"
3019;5;0.0;"2024-10-15 11:36:43"
3020;6;0.0;"2024-10-15 11:36:43"
3021;3;0.0;"2024-10-15 11:36:43"
3022;4;1.0;"2024-10-15 11:36:43"
3023;7;1132.0;"2024-10-15 11:37:12"
3024;8;73.0;"2024-10-15 11:37:12"
3025;10;959842.0;"2024-10-15 11:37:12"
3026;9;220635.0;"2024-10-15 11:37:12"
3027;1;4.7;"2024-10-15 11:37:13"
3028;2;74.2;"2024-10-15 11:37:13"
3029;5;0.0;"2024-10-15 11:37:13"
3030;6;0.0;"2024-10-15 11:37:13"
3031;3;0.0;"2024-10-15 11:37:13"
3032;4;1.0;"2024-10-15 11:37:13"
3033;7;1132.0;"2024-10-15 11:37:42"
3034;8;73.0;"2024-10-15 11:37:42"
3035;10;960005.0;"2024-10-15 11:37:42"
3036;9;220779.0;"2024-10-15 11:37:42"
3037;1;2.9;"2024-10-15 11:37:43"
3038;2;74.1;"2024-10-15 11:37:43"
3039;5;0.0;"2024-10-15 11:37:43"
3040;6;0.0;"2024-10-15 11:37:43"
3041;3;0.0;"2024-10-15 11:37:43"
3042;4;1.0;"2024-10-15 11:37:43"
3043;7;1132.0;"2024-10-15 11:38:13"
3044;8;74.0;"2024-10-15 11:38:13"
3045;10;960467.0;"2024-10-15 11:38:13"
3046;9;221073.0;"2024-10-15 11:38:13"
3047;1;3.5;"2024-10-15 11:38:13"
3048;2;74.4;"2024-10-15 11:38:13"
3049;5;0.0;"2024-10-15 11:38:13"
3050;6;0.0;"2024-10-15 11:38:13"
3051;3;0.0;"2024-10-15 11:38:13"
3052;4;1.0;"2024-10-15 11:38:13"
3053;1;4.4;"2024-10-15 11:38:43"
3054;7;1132.0;"2024-10-15 11:38:43"
3055;8;75.0;"2024-10-15 11:38:43"
3056;2;74.1;"2024-10-15 11:38:43"
3057;10;960917.0;"2024-10-15 11:38:44"
3058;9;221327.0;"2024-10-15 11:38:44"
3059;5;0.0;"2024-10-15 11:38:44"
3060;6;0.0;"2024-10-15 11:38:44"
3061;3;0.0;"2024-10-15 11:38:44"
3062;4;1.0;"2024-10-15 11:38:44"
3063;1;3.4;"2024-10-15 11:39:14"
3064;2;74.3;"2024-10-15 11:39:14"
3065;5;0.0;"2024-10-15 11:39:14"
3066;6;0.0;"2024-10-15 11:39:14"
3067;3;0.0;"2024-10-15 11:39:14"
3068;4;1.0;"2024-10-15 11:39:14"
3069;7;1132.0;"2024-10-15 11:39:14"
3070;8;75.0;"2024-10-15 11:39:14"
3071;10;961127.0;"2024-10-15 11:39:14"
3072;9;221495.0;"2024-10-15 11:39:14"
3073;1;3.8;"2024-10-15 11:39:44"
3074;2;74.9;"2024-10-15 11:39:44"
3075;5;0.0;"2024-10-15 11:39:44"
3076;6;0.0;"2024-10-15 11:39:44"
3077;3;0.0;"2024-10-15 11:39:44"
3078;4;1.0;"2024-10-15 11:39:44"
3079;7;1132.0;"2024-10-15 11:39:45"
3080;8;75.0;"2024-10-15 11:39:45"
3081;10;961501.0;"2024-10-15 11:39:45"
3082;9;221779.0;"2024-10-15 11:39:45"
3083;1;6.8;"2024-10-15 11:40:00"
3084;2;75.1;"2024-10-15 11:40:00"
3085;5;0.0;"2024-10-15 11:40:00"
3086;6;0.0;"2024-10-15 11:40:00"
3087;3;0.0;"2024-10-15 11:40:00"
3088;4;1.0;"2024-10-15 11:40:00"
3089;7;1132.0;"2024-10-15 11:40:15"
3090;8;75.0;"2024-10-15 11:40:15"
3091;10;961596.0;"2024-10-15 11:40:15"
3092;9;221891.0;"2024-10-15 11:40:15"
3093;1;4.6;"2024-10-15 11:40:30"
3094;2;74.5;"2024-10-15 11:40:30"
3095;5;0.0;"2024-10-15 11:40:30"
3096;6;0.0;"2024-10-15 11:40:30"
3097;3;0.0;"2024-10-15 11:40:30"
3098;4;1.0;"2024-10-15 11:40:30"
3099;7;1133.0;"2024-10-15 11:40:46"
3100;8;75.0;"2024-10-15 11:40:46"
3101;10;961846.0;"2024-10-15 11:40:46"
3102;9;222114.0;"2024-10-15 11:40:46"
3103;1;6.3;"2024-10-15 11:41:00"
3104;2;74.7;"2024-10-15 11:41:00"
3105;5;0.0;"2024-10-15 11:41:00"
3106;6;0.0;"2024-10-15 11:41:00"
3107;3;0.0;"2024-10-15 11:41:00"
3108;4;1.0;"2024-10-15 11:41:00"
3109;7;1138.0;"2024-10-15 11:41:16"
3110;8;75.0;"2024-10-15 11:41:16"
3111;10;965793.0;"2024-10-15 11:41:16"
3112;9;223253.0;"2024-10-15 11:41:16"
3113;1;8.9;"2024-10-15 11:41:30"
3114;2;75.2;"2024-10-15 11:41:30"
3115;5;0.0;"2024-10-15 11:41:30"
3116;6;0.0;"2024-10-15 11:41:30"
3117;3;0.0;"2024-10-15 11:41:30"
3118;4;1.0;"2024-10-15 11:41:30"
3119;7;1138.0;"2024-10-15 11:41:47"
3120;8;76.0;"2024-10-15 11:41:47"
3121;10;966018.0;"2024-10-15 11:41:47"
3122;9;223413.0;"2024-10-15 11:41:47"
3123;1;6.1;"2024-10-15 11:42:00"
3124;2;74.8;"2024-10-15 11:42:00"
3125;5;0.0;"2024-10-15 11:42:00"
3126;6;0.0;"2024-10-15 11:42:00"
3127;3;0.0;"2024-10-15 11:42:00"
3128;4;1.0;"2024-10-15 11:42:00"
3129;7;1138.0;"2024-10-15 11:42:17"
3130;8;76.0;"2024-10-15 11:42:17"
3131;10;966146.0;"2024-10-15 11:42:17"
3132;9;223526.0;"2024-10-15 11:42:17"
3133;1;4.9;"2024-10-15 11:42:30"
3134;2;74.2;"2024-10-15 11:42:30"
3135;5;0.0;"2024-10-15 11:42:31"
3136;6;0.0;"2024-10-15 11:42:31"
3137;3;0.0;"2024-10-15 11:42:31"
3138;4;1.0;"2024-10-15 11:42:31"
3139;7;1138.0;"2024-10-15 11:42:48"
3140;8;77.0;"2024-10-15 11:42:48"
3141;10;966757.0;"2024-10-15 11:42:48"
3142;9;223925.0;"2024-10-15 11:42:48"
3143;1;7.1;"2024-10-15 11:43:01"
3144;2;74.5;"2024-10-15 11:43:01"
3145;5;0.0;"2024-10-15 11:43:01"
3146;6;0.0;"2024-10-15 11:43:01"
3147;3;0.0;"2024-10-15 11:43:01"
3148;4;1.0;"2024-10-15 11:43:01"
3149;7;1138.0;"2024-10-15 11:43:18"
3150;8;77.0;"2024-10-15 11:43:18"
3151;10;967018.0;"2024-10-15 11:43:18"
3152;9;224202.0;"2024-10-15 11:43:18"
3153;1;6.6;"2024-10-15 11:43:31"
3154;2;74.1;"2024-10-15 11:43:31"
3155;5;0.0;"2024-10-15 11:43:31"
3156;6;0.0;"2024-10-15 11:43:31"
3157;3;0.0;"2024-10-15 11:43:31"
3158;4;1.0;"2024-10-15 11:43:31"
3159;7;1138.0;"2024-10-15 11:43:49"
3160;8;77.0;"2024-10-15 11:43:49"
3161;10;967214.0;"2024-10-15 11:43:49"
3162;9;224349.0;"2024-10-15 11:43:49"
3163;1;4.9;"2024-10-15 11:44:01"
3164;2;74.1;"2024-10-15 11:44:01"
3165;5;0.0;"2024-10-15 11:44:01"
